,fire_fly_id,weekend_percentage,Browsers,percentageViewsPerCustomer
4939,50874835,0,Chrome,100
4940,50874858,0,Chrome,100
4941,50874886,0,Chrome,100
4942,50874888,0,Chrome,100
4943,50874967,0,Chrome,100
4944,50874971,0,Chrome,100
4945,50875142,0,Chrome,100
4946,50875499,0,Chrome,100
4947,50875820,0,Chrome,100
4948,50875951,0,Chrome,100
4949,50876154,0,Chrome,100
4950,50876156,0,Chrome,100
4951,50876157,0,Chrome,100
4952,50876201,0,Chrome,100
4953,50876219,0,Chrome,100
4954,50876241,0,Chrome,100
4955,50876316,0,Safari,100
4956,50876457,0,Chrome,100
4957,50876516,0,Chrome,100
4958,50876544,0,Chrome,100
4959,50876574,0,Chrome,100
4960,50876575,0,Chrome,100
4961,50876585,0,Chrome,100
4962,50876616,0,Chrome,100
4963,50876686,0,Chrome,100
4964,50876724,0,Chrome,100
4965,50876807,0,Chrome,100
4966,50876814,0,Chrome,100
4967,50876905,0,Firefox,100
4968,50876926,0,Chrome,100
4969,50876947,0,Chrome,100
4970,50876975,0,Chrome,100
4971,50877015,0,Chrome,100
4972,50877042,0,Chrome,100
4973,50877086,0,Chrome,100
4974,50877087,0,Chrome,100
4975,50877136,0,Chrome,100
4976,50877138,0,Chrome,100
4977,50877158,0,Chrome,100
4978,50877179,0,Chrome,100
4979,50877320,0,Chrome,100
4980,50877394,0,Chrome,100
4981,50877486,0,Chrome,100
4982,50877534,0,Chrome,100
4983,50877562,0,Chrome,100
4984,50877563,0,Chrome,100
4985,50877617,0,Chrome,100
4986,50877640,0,Chrome,100
4987,50877707,0,Chrome,100
4988,50877806,0,Chrome,100
4989,50877809,0,Chrome,100
4990,50877814,0,Chrome,100
4991,50877822,0,Chrome,100
4992,50877887,0,Chrome,100
4993,50877897,0,Chrome,100
4994,50877950,0,Chrome,100
4995,50877965,0,Chrome,100
4996,50877970,0,Chrome,100
4997,50878019,0,Chrome,100
4998,50878049,0,Chrome,100
4999,50878063,0,Chrome,100
5000,50878079,0,Chrome,100
5001,50878099,0,Chrome,100
5002,50878108,0,Chrome,100
5003,50878116,0,Chrome,100
5004,50878127,0,Chrome,100
5005,50878246,0,Chrome,100
5006,50878250,0,Chrome,100
5007,50878298,0,Chrome,100
5008,50878327,0,Chrome,100
5009,50878334,0,Chrome,100
5010,50878412,0,Chrome,100
5011,50878657,0,Chrome,100
5012,50878798,0,Chrome,100
5013,50878869,0,Chrome,100
5014,50878906,0,Chrome,100
5015,50879333,0,Chrome,100
5016,50879825,0,Chrome,100
5017,50879847,0,Chrome,100
5018,50879937,0,Chrome,100
5019,50879957,0,Chrome,100
5020,50879971,0,Chrome,100
5021,50879989,0,Chrome,100
5022,50879998,0,Chrome,100
5023,50880199,0,Chrome,100
5024,50880252,0,Chrome,100
5025,50880341,0,Chrome,100
5026,50880740,0,Chrome,100
5027,50880782,0,Chrome,100
5028,50880867,0,Chrome,100
5029,50880875,0,Chrome,100
5030,50880968,0,Chrome,100
5031,50880982,0,Chrome,100
5032,50881043,0,Chrome,100
5033,50881238,0,Chrome,100
5034,50881377,0,Chrome,100
5035,50881409,0,Chrome,100
5036,50881499,0,Chrome,100
5037,50881500,0,Chrome,100
5038,50881529,0,Chrome,100
5039,50881553,0,Chrome,100
5040,50881667,0,Chrome,100
5041,50881702,0,Chrome,100
5042,50888381,0,Chrome,100
5043,50888480,0,Chrome,100
5044,50888519,0,Chrome,100
5045,50888606,0,Chrome,100
5046,50888736,0,Chrome,100
5047,50888805,0,Chrome,100
5048,50888833,0,Chrome,100
5049,50888844,0,Chrome,100
5050,50888865,0,Chrome,100
5051,50888881,0,Chrome,100
5052,50888883,0,Chrome,100
5053,50888887,0,Chrome,100
5054,50888916,0,Chrome,100
5055,50888966,0,Chrome,100
5056,50889016,0,Chrome,100
5057,50889020,0,Chrome,100
5058,50889044,0,Chrome,100
5059,50889045,0,Chrome,100
5060,50889046,0,Chrome,100
5061,50889067,0,Chrome,100
5062,50889300,0,Chrome,100
5063,50889467,0,Chrome,100
5064,50889532,0,Chrome,100
5065,50889543,0,Chrome,100
5066,50889575,0,Chrome,100
5067,50889631,0,Chrome,100
5068,50889660,0,Chrome,100
5069,50889684,0,Chrome,100
5070,50889700,0,Chrome,100
5071,50889715,0,Chrome,100
5072,50889728,0,Chrome,100
5073,50889746,0,Chrome,100
5074,50889752,0,Chrome,100
5075,50889801,0,Chrome,100
5076,50889814,0,Chrome,100
5077,50889861,0,Chrome,100
5078,50889923,0,Chrome,100
5079,50889927,0,Chrome,100
5080,50889928,0,Chrome,100
5081,50889943,0,Chrome,100
5082,50889964,0,Chrome,100
5083,50890011,0,Chrome,100
5084,50890137,0,Chrome,100
5085,50890156,0,Chrome,100
5086,50890205,0,Chrome,100
5087,50890255,0,Chrome,100
5088,50890256,0,Chrome,100
5089,50890326,0,Chrome,100
5090,50890343,0,Chrome,100
5091,50890608,0,Chrome,100
5092,50890718,0,Chrome,100
5093,50890724,0,Chrome,100
5094,50890795,0,Chrome,100
5095,50890841,0,Chrome,100
5096,50890875,0,Chrome,100
5097,50891452,0,Chrome,100
5098,50892080,0,Chrome,100
5099,50892107,0,Chrome,100
5100,50894647,0,Chrome,100
5101,50894666,0,Chrome,100
5102,50894785,0,Chrome,100
5103,50894791,0,Chrome,100
5104,50894870,0,Chrome,100
5105,50894919,0,Chrome,100
5106,50894929,0,Chrome,100
5107,50894931,0,Chrome,100
5108,50895081,0,Chrome,100
5109,50895121,0,Chrome,100
5110,50895185,0,Chrome,100
5111,50895200,0,Chrome,100
5112,50895219,0,Chrome,100
5113,50895238,0,Chrome,100
5114,50895254,0,Chrome,100
5115,50895257,0,Chrome,100
5116,50895274,0,Chrome,100
5117,50895279,0,Chrome,100
5118,50895299,0,Chrome,100
5119,50895419,0,Chrome,100
5120,50895466,0,Chrome,100
5121,50895508,0,Chrome,100
5122,50895591,0,Chrome,100
5123,50896975,0,Chrome,100
5124,50897765,0,Chrome,100
5125,50897772,0,Chrome,100
5126,50897774,0,Chrome,100
5127,50897829,0,Chrome,100
5128,50897941,0,Chrome,100
5129,50897999,0,Chrome,100
5130,50898396,0,Chrome,100
5131,50898456,0,Chrome,100
5132,50898461,0,Chrome,100
5133,50898537,0,Chrome,100
5134,50898545,0,Chrome,100
5135,50898551,0,Chrome,100
5136,50898721,0,Chrome,100
5137,50898731,0,Chrome,100
5138,50898743,0,Chrome,100
5139,50898757,0,Chrome,100
5140,50898811,0,Chrome,100
5141,50898927,0,Chrome,100
5142,50898997,0,Chrome,100
5143,50899452,0,Chrome,100
5144,50899501,0,Chrome,100
5145,50899511,0,Chrome,100
5146,50899516,0,Chrome,100
5147,50899533,0,Chrome,100
5148,50899564,0,Chrome,100
5149,50900045,0,Chrome,100
5150,50900089,0,Chrome,100
5151,50900101,0,Chrome,100
5152,50902588,0,Chrome,100
5153,50903353,0,Chrome,100
5154,50903406,0,Chrome,100
5155,50903533,0,Chrome,100
5156,50903560,0,Chrome,100
5157,50903612,0,Chrome,100
5158,50904086,0,Chrome,100
5159,50904127,0,Chrome,100
5160,50904197,0,Chrome,100
5161,50904741,0,Firefox,100
5162,50904835,0,Firefox,100
5163,50904931,0,Chrome,100
5164,50904967,0,Chrome,100
5165,50905143,0,Chrome,100
5166,50905373,0,Chrome,100
5167,50905616,0,Chrome,100
5168,50905662,0,Chrome,100
5169,50905721,0,Chrome,100
5170,50905722,0,Chrome,100
5171,50905872,0,Chrome,100
5172,50905964,0,Chrome,100
5173,50906524,0,Chrome,100
5174,50906626,0,Chrome,100
5175,50908128,0,Chrome,100
5176,50908133,0,Chrome,100
5177,50908158,0,Chrome,100
5178,50908184,0,Chrome,100
5179,50908187,0,Chrome,100
5180,50908205,0,Chrome,100
5181,50908354,0,Chrome,100
5182,50908414,0,Chrome,100
5183,50908592,0,Chrome,100
5184,50908593,0,Chrome,100
5185,50909042,0,Chrome,100
5186,50909045,0,Chrome,100
5187,50909073,0,Chrome,100
5188,50909159,0,Chrome,100
5189,50909162,0,Chrome,100
5190,50909213,0,Chrome,100
5191,50909670,0,Chrome,100
5192,50910502,0,Chrome,100
5193,50912777,0,Chrome,100
5194,50912788,0,Firefox,100
5195,50913696,0,Chrome,100
5196,50913796,0,Chrome,100
5197,50913798,0,Chrome,100
5198,50915694,0,Chrome,100
5199,50917799,0,Chrome,100
5200,50918333,0,Chrome,100
5201,50918348,0,Chrome,100
5202,50918368,0,Chrome,100
5203,50918428,0,Chrome,100
5204,50918461,0,Chrome,100
5205,50918508,0,Chrome,100
5206,50918512,0,Chrome,100
5207,50918774,0,Chrome,100
5208,50918831,0,Chrome,100
5209,50918852,0,Chrome,100
5210,50918855,0,Chrome,100
5211,50918863,0,Chrome,100
5212,50918893,0,Chrome,100
5213,50918907,0,Chrome,100
5214,50918917,0,Chrome,100
5215,50918920,0,Chrome,100
5216,50918933,0,Chrome,100
5217,50918965,0,Chrome,100
5218,50919146,0,Chrome,100
5219,50920636,0,Chrome,100
5220,50923468,0,Chrome,100
5221,50923476,0,Chrome,100
5222,50923489,0,Chrome,100
5223,50923812,0,Chrome,100
5224,50923942,0,Chrome,100
5225,50923947,0,Chrome,100
5226,50924021,0,Chrome,100
5227,50924026,0,Chrome,100
5228,50924031,0,Chrome,100
5229,50924088,0,Chrome,100
5230,50924129,0,Chrome,100
5231,50924158,0,Chrome,100
5232,50924173,0,Chrome,100
5233,50924561,0,Chrome,100
5234,50924568,0,Chrome,100
5235,50924570,0,Chrome,100
5236,50924583,0,Chrome,100
5237,50924605,0,Chrome,100
5238,50924617,0,Chrome,100
5239,50924625,0,Chrome,100
5240,50924731,0,Chrome,100
5241,50924736,0,Chrome,100
5242,50924926,0,Chrome,100
5243,50924929,0,Chrome,100
5244,50924948,0,Chrome,100
5245,50924999,0,Chrome,100
5246,50925019,0,Chrome,100
5247,50925182,0,Chrome,100
5248,50925243,0,Chrome,100
5249,50925251,0,Chrome,100
5250,50925615,0,Chrome,100
5251,50925618,0,Chrome,100
5252,50925753,0,Chrome,100
5253,50925884,0,Chrome,100
5254,50926404,0,Chrome,100
5255,50926473,0,Chrome,100
5256,50926501,0,Chrome,100
5257,50926611,0,Chrome,100
5258,50926620,0,Chrome,100
5259,50928025,0,Chrome,100
5260,50928855,0,Chrome,100
5261,50928992,0,Chrome,100
5262,5121442,0,Firefox,100
5263,5126877,0,Chrome,80.54945055
5264,5126877,0,Edge,2.93040293
5265,5126877,0,Safari,16.52014652
5266,5129696,0,Safari,100
5267,5134013,0,Chrome,100
5268,5141736,0,Chrome,0.196302961
5269,5141736,0,Safari,99.80369704
5270,5141774,0,Edge,100
5271,5141988,0,Chrome,100
5272,5142689,0,Chrome,55.66747713
5273,5142689,0,Edge,42.54370731
5274,5142689,0,Safari,1.788815561
5275,5144030,0,Chrome,65.5613911
5276,5144030,0,Edge,0.020409274
5277,5144030,0,Firefox,34.41819963
5278,5144273,0,Edge,100
5279,5145098,0,Chrome,93.65639501
5280,5145098,0,Edge,0.773847565
5281,5145098,0,Safari,5.569757426
5282,5146580,0,Chrome,82.11620469
5283,5146580,0,Edge,17.88379531
5284,5150920,0,Chrome,100
5285,5151774,0,Chrome,100
5286,5155454,0,Edge,100
5287,5157483,0,Chrome,23.11921296
5288,5157483,0,Edge,0.303819444
5289,5157483,0,Firefox,74.05960648
5290,5157483,0,Safari,2.517361111
5291,5158139,0,Chrome,100
5292,5161035,0,Edge,100
5293,5163750,0,Edge,100
5294,5164004,0,Safari,100
5295,5166315,0,Chrome,91.62895928
5296,5166315,0,Edge,8.371040724
5297,5166549,0,Edge,100
5298,5171111,0,Chrome,96.36650869
5299,5171111,0,Safari,3.633491311
5300,5171121,0,Edge,100
5301,5173565,0,Chrome,95.50561798
5302,5173565,0,Edge,4.494382022
5303,5174103,0,Safari,100
5304,5174234,0,Chrome,100
5305,5174236,0,Chrome,74.02672182
5306,5174236,0,Edge,25.96975288
5307,5174236,0,Safari,0.003525306
5308,5175737,0,Edge,100
5309,5176712,0,Edge,100
5310,5176899,0,Firefox,31.8353884
5311,5176899,0,Safari,68.1646116
5312,5179154,0,Edge,100
5313,5181639,0,Safari,100
5314,5182441,0,Edge,100
5315,5183744,0,Chrome,100
5316,5184711,0,Edge,100
5317,5185697,0,Chrome,96.04938272
5318,5185697,0,Safari,3.950617284
5319,5185980,0,Chrome,97.63113367
5320,5185980,0,Firefox,2.368866328
5321,5186735,0,Safari,100
5322,5189172,0,Safari,100
5323,5191610,0,Safari,100
5324,5191661,0,Safari,100
5325,5192278,0,Edge,60
5326,5192278,0,Safari,40
5327,5193080,0,Chrome,97.75280899
5328,5193080,0,Safari,2.247191011
5329,5193760,0,Edge,100
5330,5194358,0,Safari,100
5331,5194483,0,Chrome,100
5332,5194555,0,Safari,100
5333,5194925,0,Chrome,1.157024793
5334,5194925,0,Edge,98.51239669
5335,5194925,0,Safari,0.330578512
5336,5195045,0,Safari,100
5337,5195255,0,Edge,100
5338,5195376,0,Chrome,94.52736318
5339,5195376,0,Safari,5.472636816
5340,5195459,0,Edge,99.99297605
5341,5195459,0,Safari,0.007023952
5342,5195814,0,Edge,95
5343,5195814,0,Safari,5
5344,5195820,0,Safari,100
5345,5195910,0,Safari,100
5346,5196898,0,Chrome,0.37849583
5347,5196898,0,Edge,99.62150417
5348,5198163,0,Chrome,91.35222924
5349,5198163,0,Edge,0.004449586
5350,5198163,0,Firefox,8.643321171
5351,5199319,0,Safari,100
5352,5200030,0,Chrome,92.54058232
5353,5200030,0,Safari,7.459417676
5354,5202450,0,Chrome,100
5355,5208071,0,Chrome,100
5356,5208122,0,Chrome,13.75921376
5357,5208122,0,Safari,86.24078624
5358,5212131,0,Edge,100
5359,5222221,0,Chrome,2.45398773
5360,5222221,0,Edge,89.26380368
5361,5222221,0,Safari,8.282208589
5362,5224196,0,Edge,39.04173107
5363,5224196,0,Safari,60.95826893
5364,5224298,0,Edge,100
5365,5224424,0,Chrome,82.87916323
5366,5224424,0,Edge,17.12083677
5367,5224650,0,Chrome,100
5368,5224879,0,Safari,100
5369,5226020,0,Chrome,100
5370,5228034,0,Chrome,0.928074246
5371,5228034,0,Edge,99.07192575
5372,5228824,0,Chrome,91.55311115
5373,5228824,0,Edge,8.446888852
5374,5229337,0,Chrome,100
5375,5230495,0,Safari,100
5376,5233968,0,Edge,75.75107296
5377,5233968,0,Safari,24.24892704
5378,5233985,0,Edge,97.33333333
5379,5233985,0,Safari,2.666666667
5380,5234167,0,Edge,100
5381,5234859,0,Edge,0.122110062
5382,5234859,0,Safari,99.87788994
5383,5235154,0,Firefox,100
5384,5237241,0,Chrome,1.707936405
5385,5237241,0,Edge,98.29206359
5386,5238893,0,Chrome,97.50875235
5387,5238893,0,Edge,0.020295297
5388,5238893,0,Firefox,0.504845502
5389,5238893,0,Safari,1.966106855
5390,5242598,0,Firefox,100
5391,5252605,0,Chrome,100
5392,5252759,0,Chrome,100
5393,5253726,0,Safari,100
5394,5255919,0,Chrome,100
5395,5256666,0,Safari,100
5396,5258291,0,Chrome,1.10839876
5397,5258291,0,Edge,0.455235205
5398,5258291,0,Safari,98.43636604
5399,5260404,0,Chrome,1.181599174
5400,5260404,0,Safari,98.81840083
5401,5261177,0,Edge,82.85714286
5402,5261177,0,Safari,17.14285714
5403,5261495,0,Chrome,87.5
5404,5261495,0,Safari,12.5
5405,5261975,0,Chrome,100
5406,5262314,0,Edge,100
5407,5262343,0,Chrome,100
5408,5262827,0,Chrome,100
5409,5263172,0,Edge,94.04761905
5410,5263172,0,Safari,5.952380952
5411,5263642,0,Safari,100
5412,5265724,0,Chrome,72.4706789
5413,5265724,0,Edge,27.5293211
5414,5266692,0,Chrome,33.56347234
5415,5266692,0,Edge,0.01841112
5416,5266692,0,Safari,66.41811654
5417,5267003,0,Chrome,60.02232499
5418,5267003,0,Edge,39.97767501
5419,5269637,0,Safari,100
5420,5270476,0,Safari,100
5421,5276722,0,Chrome,100
5422,5278139,0,Chrome,99.91639932
5423,5278139,0,Safari,0.083600681
5424,5278209,0,Edge,100
5425,5278907,0,Chrome,100
5426,5279918,0,Chrome,0.970873786
5427,5279918,0,Edge,43.91336819
5428,5279918,0,Safari,55.11575803
5429,5286755,0,Chrome,8.482714469
5430,5286755,0,Edge,91.51728553
5431,5289438,0,Chrome,40
5432,5289438,0,Safari,60
5433,5291920,0,Chrome,26.44749755
5434,5291920,0,Edge,73.55250245
5435,5293802,0,Chrome,69.47109471
5436,5293802,0,Edge,30.52890529
5437,5293842,0,Edge,100
5438,5301696,0,Edge,0.279329609
5439,5301696,0,Safari,99.72067039
5440,5302567,0,Firefox,100
5441,5303434,0,Edge,43.24324324
5442,5303434,0,Safari,56.75675676
5443,5305948,0,Safari,100
5444,5306572,0,Chrome,95.01244972
5445,5306572,0,Safari,4.987550278
5446,5307289,0,Chrome,0.847725983
5447,5307289,0,Edge,21.73279149
5448,5307289,0,Firefox,77.41948252
5449,5308062,0,Safari,100
5450,5308371,0,Safari,100
5451,5308490,0,Safari,100
5452,5309274,0,Chrome,28.71287129
5453,5309274,0,Safari,71.28712871
5454,5309584,0,Chrome,40.15544041
5455,5309584,0,Edge,59.84455959
5456,5310311,0,Safari,100
5457,5311055,0,Firefox,100
5458,5312757,0,Chrome,94.03341289
5459,5312757,0,Safari,5.966587112
5460,5315341,0,Chrome,2.041666667
5461,5315341,0,Edge,90.66666667
5462,5315341,0,Firefox,5.333333333
5463,5315341,0,Safari,1.958333333
5464,5318163,0,Chrome,32.51231527
5465,5318163,0,Safari,67.48768473
5466,5326079,0,Edge,100
5467,5326227,0,Edge,16.80672269
5468,5326227,0,Safari,83.19327731
5469,5326689,0,Chrome,100
5470,5329267,0,Chrome,100
5471,5329290,0,Chrome,8.333333333
5472,5329290,0,Edge,91.66666667
5473,5330549,0,Safari,100
5474,5331119,0,Chrome,100
5475,5332111,0,Chrome,99.87056237
5476,5332111,0,Edge,0.129437626
5477,5332218,0,Chrome,99.95550364
5478,5332218,0,Edge,0.044496357
5479,5333089,0,Chrome,100
5480,5335196,0,Chrome,100
5481,5336272,0,Chrome,100
5482,5338160,0,Chrome,99.63636364
5483,5338160,0,Edge,0.363636364
5484,5341263,0,Chrome,100
5485,5342958,0,Safari,100
5486,5343258,0,Edge,100
5487,5343483,0,Chrome,32.5
5488,5343483,0,Edge,67.5
5489,5343959,0,Safari,100
5490,5350633,0,Safari,100
5491,5351930,0,Chrome,100
5492,5353260,0,Chrome,44.69026549
5493,5353260,0,Firefox,51.7699115
5494,5353260,0,Safari,3.539823009
5495,5353514,0,Chrome,84.39652591
5496,5353514,0,Edge,8.295896975
5497,5353514,0,Safari,7.307577119
5498,5379935,0,Edge,15.60609222
5499,5379935,0,Safari,84.39390778
5500,5380627,0,Chrome,100
5501,5384448,0,Firefox,100
5502,5384556,0,Chrome,100
5503,5385702,0,Chrome,92.30769231
5504,5385702,0,Safari,7.692307692
5505,5391589,0,Chrome,100
5506,5391741,0,Firefox,100
5507,5392181,0,Safari,100
5508,5393951,0,Chrome,54.79452055
5509,5393951,0,Safari,45.20547945
5510,5396377,0,Safari,100
5511,5396611,0,Chrome,98.90669159
5512,5396611,0,Edge,1.093308408
5513,5396889,0,Chrome,100
5514,5397192,0,Chrome,1.455595284
5515,5397192,0,Edge,62.06875725
5516,5397192,0,Safari,36.47564747
5517,5398684,0,Firefox,100
5518,5407845,0,Chrome,100
5519,5414095,0,Chrome,14.28571429
5520,5414095,0,Edge,76.69172932
5521,5414095,0,Safari,9.022556391
5522,5414336,0,Edge,100
5523,5419814,0,Safari,100
5524,5421111,0,Safari,100
5525,5423629,0,Chrome,9.943085156
5526,5423629,0,Edge,90.03448916
5527,5423629,0,Firefox,0.022425686
5528,5426080,0,Edge,100
5529,5426236,0,Chrome,100
5530,5426756,0,Edge,100
5531,5426912,0,Edge,100
5532,5429518,0,Chrome,100
5533,5432461,0,Safari,100
5534,5434034,0,Edge,100
5535,5435643,0,Safari,100
5536,5436212,0,Edge,100
5537,5439980,0,Safari,100
5538,5441039,0,Firefox,100
5539,5441073,0,Chrome,100
5540,5443658,0,Safari,100
5541,5445416,0,Edge,100
5542,5447384,0,Chrome,0.023859942
5543,5447384,0,Edge,99.97614006
5544,5448203,0,Chrome,100
5545,5448501,0,Chrome,100
5546,5449455,0,Chrome,100
5547,5449616,0,Firefox,90
5548,5449616,0,Safari,10
5549,5449909,0,Chrome,96.96132597
5550,5449909,0,Edge,3.038674033
5551,5453403,0,Chrome,79.26509186
5552,5453403,0,Edge,10.23622047
5553,5453403,0,Safari,10.49868766
5554,5456678,0,Safari,100
5555,5457055,0,Safari,100
5556,5457159,0,Chrome,79.98858578
5557,5457159,0,Safari,20.01141422
5558,5458657,0,Chrome,14.6772229
5559,5458657,0,Firefox,85.3227771
5560,5465898,0,Chrome,0.02052798
5561,5465898,0,Firefox,93.82518373
5562,5465898,0,Safari,6.154288295
5563,5467323,0,Chrome,100
5564,5468144,0,Chrome,100
5565,5477040,0,Edge,100
5566,5479134,0,Chrome,100
5567,5480634,0,Chrome,50
5568,5480634,0,Safari,50
5569,5482908,0,Chrome,100
5570,5483184,0,Safari,100
5571,5483257,0,Chrome,38.24653127
5572,5483257,0,Edge,58.20430324
5573,5483257,0,Safari,3.549165494
5574,5484563,0,Chrome,56.76855895
5575,5484563,0,Edge,11.10417966
5576,5484563,0,Safari,32.12726138
5577,5488907,0,Chrome,100
5578,5494444,0,Chrome,1.060396496
5579,5494444,0,Edge,31.6735823
5580,5494444,0,Safari,67.26602121
5581,5498446,0,Safari,100
5582,5502671,0,Safari,100
5583,5503474,0,Edge,100
5584,5504198,0,Safari,100
5585,5510402,0,Edge,25
5586,5510402,0,Safari,75
5587,5510619,0,Safari,100
5588,5515885,0,Safari,100
5589,5526501,0,Edge,100
5590,5526821,0,Chrome,94.15219112
5591,5526821,0,Firefox,4.567343161
5592,5526821,0,Safari,1.280465721
5593,5528713,0,Safari,100
5594,5531105,0,Safari,100
5595,5532054,0,Chrome,100
5596,5534483,0,Chrome,100
5597,5535090,0,Chrome,93.25842697
5598,5535090,0,Firefox,6.741573034
5599,5535534,0,Chrome,94.27262314
5600,5535534,0,Safari,5.727376861
5601,5538655,0,Safari,100
5602,5540683,0,Chrome,16
5603,5540683,0,Safari,84
5604,5541212,0,Chrome,98.1981982
5605,5541212,0,Safari,1.801801802
5606,5541986,0,Chrome,55.09239364
5607,5541986,0,Edge,44.90760636
5608,5545082,0,Edge,100
5609,5548791,0,Edge,98.89602054
5610,5548791,0,Safari,1.103979461
5611,5550304,0,Safari,100
5612,5551228,0,Chrome,18.75
5613,5551228,0,Safari,81.25
5614,5555984,0,Chrome,75.3312245
5615,5555984,0,Firefox,24.6687755
5616,5557642,0,Safari,100
5617,5558428,0,Safari,100
5618,5558956,0,Safari,100
5619,5559098,0,Safari,100
5620,5559151,0,Chrome,89.33313442
5621,5559151,0,Edge,7.429509175
5622,5559151,0,Firefox,0.835446815
5623,5559151,0,Safari,2.401909593
5624,5559197,0,Chrome,99.98972304
5625,5559197,0,Safari,0.010276964
5626,5575539,0,Edge,100
5627,5577872,0,Chrome,100
5628,5579252,0,Chrome,36.003861
5629,5579252,0,Edge,63.996139
5630,5579515,0,Chrome,4.444777013
5631,5579515,0,Firefox,0.037413948
5632,5579515,0,Safari,95.51780904
5633,5581444,0,Edge,100
5634,5583026,0,Chrome,64.34034417
5635,5583026,0,Edge,0.191204589
5636,5583026,0,Safari,35.46845124
5637,5585111,0,Edge,99.83355526
5638,5585111,0,Safari,0.16644474
5639,5585966,0,Chrome,100
5640,5600361,0,Safari,100
5641,5604663,0,Safari,100
5642,5605559,0,Edge,5.057705363
5643,5605559,0,Firefox,94.94229464
5644,5605878,0,Firefox,100
5645,5606990,0,Chrome,100
5646,5613410,0,Chrome,20
5647,5613410,0,Safari,80
5648,5615698,0,Safari,100
5649,5616565,0,Chrome,99.01804448
5650,5616565,0,Edge,0.482584977
5651,5616565,0,Safari,0.499370541
5652,5619634,0,Firefox,0.182223122
5653,5619634,0,Safari,99.81777688
5654,5623914,0,Firefox,100
5655,5628229,0,Edge,100
5656,5628945,0,Chrome,20.79646018
5657,5628945,0,Edge,36.50442478
5658,5628945,0,Firefox,42.69911504
5659,5630150,0,Safari,100
5660,5630380,0,Safari,100
5661,5635682,0,Safari,100
5662,5635925,0,Safari,100
5663,5638503,0,Firefox,100
5664,5640070,0,Chrome,99.25816024
5665,5640070,0,Edge,0.741839763
5666,5643085,0,Chrome,13.66459627
5667,5643085,0,Edge,86.33540373
5668,5643960,0,Safari,100
5669,5651483,0,Safari,100
5670,5654824,0,Firefox,100
5671,5655281,0,Chrome,60
5672,5655281,0,Edge,40
5673,5658069,0,Chrome,100
5674,5659266,0,Safari,100
5675,5668340,0,Chrome,53.60720769
5676,5668340,0,Safari,46.39279231
5677,5668993,0,Chrome,80.77378346
5678,5668993,0,Edge,19.22621654
5679,5672531,0,Edge,100
5680,5672912,0,Chrome,100
5681,5672921,0,Safari,100
5682,5674313,0,Chrome,98.40695148
5683,5674313,0,Safari,1.593048516
5684,5679958,0,Chrome,83.14508744
5685,5679958,0,Safari,16.85491256
5686,5681793,0,Safari,100
5687,5686286,0,Chrome,92.00078702
5688,5686286,0,Edge,7.922696865
5689,5686286,0,Safari,0.076516112
5690,5687210,0,Edge,100
5691,5688247,0,Chrome,98.53300733
5692,5688247,0,Edge,1.466992665
5693,5693000,0,Safari,100
5694,5693461,0,Edge,100
5695,5693902,0,Chrome,100
5696,5694343,0,Firefox,100
5697,5697171,0,Chrome,77.30032965
5698,5697171,0,Edge,22.69967035
5699,5697393,0,Chrome,100
5700,5706989,0,Firefox,96.31578947
5701,5706989,0,Safari,3.684210526
5702,5708223,0,Chrome,100
5703,5710715,0,Safari,100
5704,5716397,0,Chrome,99.79466119
5705,5716397,0,Safari,0.205338809
5706,5716992,0,Safari,100
5707,5727116,0,Safari,100
5708,5740122,0,Firefox,1.364522417
5709,5740122,0,Safari,98.63547758
5710,5740936,0,Chrome,100
5711,5744389,0,Chrome,100
5712,5745038,0,Chrome,7.692307692
5713,5745038,0,Edge,17.30769231
5714,5745038,0,Safari,75
5715,5747999,0,Safari,100
5716,5753383,0,Chrome,99.99752547
5717,5753383,0,Safari,0.002474533
5718,5755078,0,Safari,100
5719,5757079,0,Safari,100
5720,5757183,0,Edge,100
5721,5759276,0,Chrome,97.43589744
5722,5759276,0,Edge,2.564102564
5723,5760415,0,Safari,100
5724,5761064,0,Edge,100
5725,5764779,0,Safari,100
5726,5766055,0,Safari,100
5727,5766430,0,Safari,100
5728,5766447,0,Edge,100
5729,5766794,0,Chrome,100
5730,5773897,0,Edge,100
5731,5775958,0,Chrome,1.060320452
5732,5775958,0,Edge,98.93967955
5733,5778041,0,Chrome,100
5734,5780980,0,Safari,100
5735,5781596,0,Chrome,100
5736,5783625,0,Chrome,0.140494284
5737,5783625,0,Edge,99.85950572
5738,5784189,0,Chrome,98.11013359
5739,5784189,0,Safari,1.889866406
5740,5784672,0,Safari,100
5741,5785586,0,Edge,100
5742,5786855,0,Chrome,1.242236025
5743,5786855,0,Edge,98.75776398
5744,5787218,0,Edge,54.79452055
5745,5787218,0,Safari,45.20547945
5746,5788440,0,Chrome,100
5747,5788456,0,Safari,100
5748,5789664,0,Edge,15.625
5749,5789664,0,Safari,84.375
5750,5790018,0,Edge,100
5751,5791568,0,Safari,100
5752,5791799,0,Firefox,100
5753,5801535,0,Safari,100
5754,5801628,0,Chrome,14.6834778
5755,5801628,0,Edge,1.392172314
5756,5801628,0,Safari,83.92434988
5757,5803028,0,Chrome,40
5758,5803028,0,Safari,60
5759,5803530,0,Safari,100
5760,5804781,0,Chrome,37.75510204
5761,5804781,0,Safari,62.24489796
